STATE_FULL,STATE,COUNTY,ADDRESS,CITY,ZIP_CODE,AHA_ID,HOSPITAL_NAME,TOTAL_BEDS,BURN_BEDS,TRAUMA_ADULT,TRAUMA_PEDS,BURN_ADULT,BURN_PEDS,ACS_VERIFIED,ADULT_TRAUMA_L1,ADULT_TRAUMA_L2,PEDS_TRAUMA_L1,PEDS_TRAUMA_L2,ABA_VERIFIED,TC_STATE_DESIGNATED,BC_STATE_DESIGNATED,PHONE
Michigan,MI,Oakland,28050 Grand River Ave,Farmington Hills,48336,6441011,Beaumont Hospital - Farmington Hills,330,,1,,,,Yes,,1,,,,Yes,,(947) 521-8000
Michigan,MI,Oakland,50 N Perry St,Pontiac,48342,6442148,McLaren Oakland,318,,1,,,,Yes,,1,,,,Yes,,(248) 338-5000
Michigan,MI,Oakland,44405 Woodward Ave,Pontiac,48341,6442140,St. Joseph Mercy Oakland,497,,1,,,,Yes,,1,,,,Yes,,(248) 858-3000
Michigan,MI,Saginaw,800 S Washington Ave,Saginaw ,48601,6442290,Ascension St. Mary's of Michigan,239,,1,,,,Yes,,1,,,,Yes,,(989) 907-8000
Michigan,MI,Saginaw,1447 N Harrison,Saginaw ,48602,6440023,Covenant HealthCare,643,,1,1,,,Yes,,1,,1,,Yes,,(989) 583-7000
Michigan,MI,Washtenaw,5301 Mcauley Dr,Ypsilanti,48197,6440087,St. Joseph Mercy Ann Arbor,548,,1,,,,Yes,1,,,,,Yes,,(734) 712-3456
Michigan,MI,Washtenaw,1500 E Medical Center Dr,Ann Arbor,48109,6440110,University of Michigan Health System/C.S. Mott Children's Hospital (UM Trauma Burn Center),1107,16,1,1,1,1,Yes,1,,1,,Yes,Yes,Yes,(734) 936-4000
Michigan,MI,Wayne,22101 Moross Rd,Detroit,48236,6440805,Ascension St. John Hospital,615,,1,1,,,Yes,1,,,1,,Yes,,(313) 343-4000
Michigan,MI,Wayne,5450 Fort St,Trenton,48183,6442455,Beaumont Hospital - Trenton,193,,1,,,,Yes,,1,,,,Yes,,(734) 671-3800
Michigan,MI,Wayne,18101 Oakwood Blvd,Dearborn,48124,6440405,Beaumont Hospital - Dearborn,632,,1,,,,Yes,,1,,,,Yes,,(313) 593-7000
Michigan,MI,Wayne,3901 Beaubien Blvd,Detroit,48201,6440480,DMC - Children's Hospital of Michigan (Children's Hospital of Michigan Burn Center),227,10,,1,,1,Yes,,,1,,Yes,Yes,Yes,(313) 745-5437
Michigan,MI,Wayne,6071 West Outer Dr,Detroit,48235,6440630,DMC - Sinai-Grace Hospital,404,,1,,,,Yes,,1,,,,Yes,,(313) 966-3300
Michigan,MI,Wayne,4201 Saint Antoine St,Detroit,48201,6440555,Detroit Receiving Hospital (Detroit Receiving Hospital Burn Center),273,12,1,,1,,Yes,1,,,,Yes,Yes,Yes,(313) 745-3000
Michigan,MI,Wayne,2799 West Grand Blvd,Detroit,48202,6440650,Henry Ford Hospital,877,,1,,,,Yes,1,,,,,Yes,,(313) 916-2600
Michigan,MI,Wayne,36475 Five Mile Rd,Livonia,48154,6441669,St. Mary Mercy Livonia Hospital,304,,1,,,,Yes,,1,,,,Yes,,(734) 655-4800
Minnesota ,MN,Anoka,4050 Coon Rapids Blvd,Coon Rapids,55433,6610085,Mercy Hospital,271,,1,,,,Yes,,1,,,,Yes,,(763) 236-6000
Minnesota ,MN,St. Louis,407 E 3rd St,Duluth,55805,6610410,Essentia Health St. Mary's Medical Center,380,,1,1,,,Yes,1,,,1,,Yes,,(218) 786-4000
Minnesota ,MN,St. Louis,915 E 1st St,Duluth,55805,6610400,St. Luke's Hospital,257,,1,,,,Yes,,1,,,,Yes,,(218) 249-5555
Minnesota ,MN,St. Louis,502 E 2nd St,Duluth,55805,6610390,Miller-Dwan Burn Center at Essentia Health Duluth,165,15,,,1,1,,,,,,No,,No,(218) 727-8762
Minnesota ,MN,Hennepin,2525 Chicago Ave South,Minneapolis,55404,6610449,Children's Hospital and Clinics of Minnesota,429,,,1,,,Yes,,,1,,,Yes,,(612) 813-6000
Minnesota ,MN,Hennepin,701 Park Ave S,Minneapolis,55415,6610950,Hennepin Healthcare/Hennepin Healthcare Children's Hospital (Hennepin Healthcare Burn Center),484,17,1,1,1,1,Yes,1,,1,,Yes,Yes,No,(612) 873-3000
Minnesota ,MN,Hennepin,420 Delaware St SE,Minneapolis,55455,6610004,University of Minnesota Medical Center,743,,1,,,,Yes,,1,,,,Yes,,(612) 273-8400
Minnesota ,MN,Hennepin,3300 Oakdale Ave N,Robbinsdale,55422,6611455,North Memorial Health Hospital,353,,1,,,,Yes,1,,,,,Yes,,(763) 520-5200
Minnesota ,MN,Olmsted,1216 2nd Street SW,Rochester,55902,6610451,"Mayo Clinic Hospital, Saint Mary's Campus",1265,,1,1,,,Yes,1,,1,,,Yes,,(507) 255-5123
Minnesota ,MN,Stearns,1406 Sixth Ave N,Saint Cloud,56303,6611540,CentraCare - St. Cloud Hospital,489,,1,,,,Yes,,1,,,,Yes,,(320) 251-2700
Minnesota ,MN,Ramsey,640 Jackson St,Saint Paul,55101,6611570,Regions Hospital/Gillette Children's Specialty Healthcare (Regions Hospital Burn Center),457,18,1,1,1,1,Yes,1,,1,,Yes,Yes,No,(651) 254-3456
Mississippi,MS,Forrest,6051 US Highway 49,Hattiesburg,39401,6540315,Forrest General Hospital,547,,1,,,,No ,,1,,,,Yes,,(601) 288-7000
Mississippi,MS,Harrison,4500 13th Street,Gulfport,39501,6540300,Memorial Hospital at Gulfport,328,,1,,,,No ,,1,,,,Yes,,(228) 867-4000
Mississippi,MS,Hinds,2500 North State St,Jackson,39216,6540004,University of Mississippi Medical Center,722,,1,,,,No ,1,,,,,Yes,,(601) 984-1000
Mississippi,MS,Pontotoc,830 South Gloster St,Tupelo,38801,6540810,North Mississippi Medical Center - Tupelo,640,,1,,,,No ,,1,,,,Yes,,(662) 377-3000
Missouri,MO,Boone,1 Hospital Dr,Columbia,65212,6630150,University of Missouri Health System (George D. Peak Memorial Burn & Wound Center),247,21,1,,1,1,Yes,1,,,,No,Yes,,(573) 882-4141
Missouri,MO,Buchanan,5325 Faron St,Saint Joseph,64506,6630009,Mosaic Life Care at St. Joseph - Medical Center,352,,1,,,,No,,1,,,,Yes,,(816) 271-6000
Missouri,MO,Clay,2525 Glenn Hendren Dr,Liberty,64068,6630605,Liberty Hospital,177,,1,,,,No,,1,,,,Yes,,(816) 781-7200
Missouri,MO,Clay,2800 Clay Edwards Dr,North Kansas City,64116,6630785,North Kansas City Hospital,431,,1,,,,No,,1,,,,Yes,,(816) 691-2000
Missouri,MO,Greene,3801 S National Ave,Springfield,65807,6631362,Cox Medical Center South,596,,1,,,,No,1,,,,,Yes,,(417) 269-6000
Missouri,MO,Greene,1235 E Cherokee,Springfield,65804,6631350,Mercy Hospital Springfield (Mercy Burn Center Springfield),886,9,1,,1,1,No,1,,,,No,Yes,,(417) 820-2000
Missouri,MO,Jackson,2401 Gillham Rd,Kansas City,64108,6630340,Children's Mercy Kansas City (Children's Mercy Burn Unit),367,13,,1,,1,Yes,,,1,,No,Yes,,(816) 234-3000
Missouri,MO,Jackson,2316 E Meyer Blvd,Kansas City,64132,6630435,HCA Research Medical Center (The Grossman Burn Center),590,8,1,,1,,Yes,1,,,,No,Yes,,(816) 276-4000
Missouri,MO,Jackson,2301 Holmes St,Kansas City,64108,6630380,University Health Truman Medical Center,249,,1,,,,Yes,1,,,,,Yes,,(816) 404-1380
Missouri,MO,Jackson,4401 Wornall Rd,Kansas City,64111,6630470,St. Luke's Hospital of Kansas City,422,,1,,,,No,1,,,,,Yes,,(816) 932-3800
Missouri,MO,Jackson,19600 East 39th St,Independence ,64057,6630039,Centerpoint Medical Center,285,,1,,,,No,,1,,,,Yes,,(816)698-7000
Missouri,MO,Jasper,1102 W 32nd St,Joplin,64804,6630008,Freeman Health System,380,,1,,,,No,,1,,,,Yes,,(417) 347-1111
Missouri,MO,Jasper,100 Mercy Way,Joplin,64804,6630330,Mercy Hospital Joplin,221,,1,,,,No,,1,,,,Yes,,(417) 781-2727
Missouri,MO,St. Louis,12303 DePaul Dr,Bridgeton,63044,6630985,SSM Health DePaul Hospital - St. Louis,523,,1,,,,No,,1,,,,Yes,,(314) 344-6000
Missouri,MO,St. Louis ,10010 Kennerly Rd,Saint Louis,63128,6631160,Mercy Hospital South,542,,1,,,,No,,1,,,,Yes,,(314) 525-1000
Missouri,MO,St. Louis ,1 Barnes Jewish Hospital Plz,Saint Louis,63110,6630930,Barnes-Jewish Hospital (Burn Center),1405,24,1,,1,,Yes,1,,,,No,Yes,,(314) 747-3000
Missouri,MO,St. Louis ,3635 Vista Ave,Saint Louis,63104,6631020,SSM Health St. Louis University Hospital,356,,1,,,,Yes,1,,,,,Yes,,(314) 577-8000
Missouri,MO,St. Louis ,1 Childrens Pl,Saint Louis,63110,6631180,St. Louis Children's Hospital (Children's Hospital Burn Center),402,6,,1,,1,Yes,,,1,,No,Yes,,(314) 454-2782
Missouri,MO,St. Louis ,615 S New Ballas Rd,Saint Louis,63141,6631165,Mercy Hospital St. Louis (Mercy Burn Center St. Louis),979,12,1,,1,1,No,1,,,,Yes,Yes,,(314) 251-6000
Missouri,MO,St. Louis ,1465 S Grand Blvd,Saint Louis,63104,6630945,SSM Cardinal Glennon Children's Hospital,195,,,1,,,No,,,1,,,Yes,,(314) 577-5600
Montana,MT,Cascade,1101 26th St S,Great Falls,59405,6810003,Benefis Hospitals,530,,1,,,,Yes,,1,,,,Yes,,(406) 455-5000
Montana,MT,Missoula,500 W Broadway,Missoula,59802,6810430,Providence St. Patrick Hospital,237,,1,,,,Yes,,1,,,,Yes,,(406) 543-7271
Montana,MT,Yellowstone,2800 10th Ave North,Billings,59108,6810020,Billings Clinic,304,,1,,,,Yes,,1,,,,Yes,,(406) 238-2500
Montana,MT,Yellowstone,1233 N 30th St,Billings,59101,6810030,SCL Health - St. Vincent Healthcare,286,,1,,,,Yes,,1,,,,Yes,,(406) 237-7000
Nebraska,NE,Buffalo,10 E 31st St,Kearney ,68847,6660002,CHI Health Good Samaritan,268,,1,,,,No,,1,,,,Yes,,(308) 865-7100
Nebraska,NE,Douglas,7500 Mercy Rd,Omaha,68124,6660720,CHI Health Creighton University Medical Center - Bergan Mercy,391,,1,,,,Yes,1,,,,,Yes,,(402) 398-6060
Nebraska,NE,Douglas,8200 Dodge St,Omaha,68114,6660635,Children's Hospital & Medical Center,145,,,1,,,Yes,,,1,,,Yes,,(402) 955-5400
Nebraska,NE,Douglas,4350 Dewey Ave,Omaha,68105,6660005,Nebraska Medicine - Nebraska Medical Center,718,,1,,,,Yes,1,,,,,Yes,,(402) 552-2000
Nebraska,NE,Lancaster,2300 South 16th St,Lincoln,68502,6660420,Bryan Medical Center West,640,,1,,,,Yes,,1,,,,Yes,,(402) 481-1111
Nebraska,NE,Lancaster,555 S 70th St,Lincoln,68510,6660460,CHI Health St. Elizabeth Regional Burn Center,16,16,,,1,1,,,,,,Yes,,Yes,(402) 219-7680
Nebraska,NE,Sioux,4021 Avenue B,Scottsbluff,69361,6660810,Regional West Medical Center,188,,1,,,,No,,1,,,,Yes,,(308) 635-3711
Nevada,NV,Clark,3186 S Maryland Pkwy,Las Vegas,89109,6880069,Sunrise Hospital and Medical Center (Burn and Reconstructive Center of Sunrise Hospital),701,15,1,,1,1,Yes,,1,,,No,Yes,No,(702) 961-5000
Nevada,NV,Clark,1800 W Charleston Blvd,Las Vegas,89102,6880071,University Medical Center (Lions Burn Center),564,16,1,1,1,1,Yes,1,,,1,Yes,Yes,No,(702) 383-2000
Nevada,NV,Washoe,1155 Mill St,Reno,89502,6880130,Renown Regional Medical Center,808,,1,,,,Yes,,1,,,,Yes,,(775) 982-4100
New Hampshire,NH,Grafton,1 Medical Center Dr,Lebanon,03756,6120170,Dartmouth-Hitchcock Medical Center,396,,1,1,,,Yes,1,,,1,,Yes,,(603) 650-5000
New Hampshire,NH,Merrimack,250 Pleasant St,Concord,03301,6120030,Concord Hospital,295,,1,,,,Yes,,1,,,,Yes,,(603) 225-2711
New Hampshire,NH,Rockingham,1 Elliot Way,Manchester,03103,6120240,Elliot Hospital,296,,1,,,,Yes,,1,,,,Yes,,(603) 669-5300
New Hampshire,NH,Rockingham,333 Borthwick Ave,Portsmouth,03801,6120001,Portsmouth Regional Hospital,220,,1,,,,Yes,,1,,,,Yes,,(603) 436-5110
New Jersey,NJ,Atlantic,1925 Pacific Ave,Atlantic City,08401,6220040,AtlantiCare Regional Medical Center,540,,1,,,,Yes,,1,,,,Yes,,(609) 345-4000
New Jersey,NJ,Bergen,30 Prospect Ave,Hackensack,07601,6220340,Hackensack University Medical Center,781,,1,,,,Yes,1,,,,,Yes,,(551) 996-2000
New Jersey,NJ,Camden,1 Cooper Plaza,Camden,08103,6220190,Cooper University Health Care,635,,1,1,,,Yes,1,,,1,,Yes,,(856) 342-2000
New Jersey,NJ,Essex,150 Bergen St,Newark,07103,6220785,New Jersey Trauma Center at the University Hospital,518,,1,1,,,Yes,1,,,1,,Yes,,(973) 972-4300
New Jersey,NJ,Essex,94 Old Short Hills Rd,Livingston,07039,6220800,The Burn Center at Cooperman Barnabas Medical Center,12,12,,,1,1,,,,,,Yes,,Yes,(973) 322-5924
New Jersey,NJ,Hudson,355 Grand St,Jersey City,07302,6220435,Jersey City Medical Center - RWJBarnabas Health,332,,1,,,,Yes,,1,,,,Yes,,(201) 885-4750
New Jersey,NJ,Mercer,750 Brunswick Ave,Trenton,08638,6221500,Capital Health Regional Medical Center,265,,1,,,,Yes,,1,,,,Yes,,(609) 394-6000
New Jersey,NJ,Middlesex,1 Robert Wood Johnson Pl,New Brunswick,08901,6220920,Robert Wood Johnson University Hospital,965,,1,1,,,Yes,1,,,1,,Yes,,(732) 828-3000
New Jersey,NJ,Monmouth,1945 Route 33,Neptune,07754,6220740,Jersey Shore University Medical Center,646,,1,1,,,Yes,1,,,1,,Yes,,(732) 775-5500
New Jersey,NJ,Morris,100 Madison Ave,Morristown,07960,6220680,Morristown Medical Center,693,,1,,,,Yes,1,,,,,Yes,,(973) 971-5000
New Jersey,NJ,Passaic,703 Main St,Paterson,07503,6221120,St. Joseph's University Medical Center,650,,1,,,,Yes,,1,,,,Yes,,(973) 754-2000
New Mexico,NM,Bernalillo,2211 Lomas Blvd NE,Albuquerque,87106,6850037,University of New Mexico Hospital (UNM Regional Burn Center),556,10,1,,1,1,Yes,1,,,,No,Yes,No,(505) 272-2111
New York,NY,Albany,43 New Scotland Ave,Albany,12208,6210030,Albany Medical Center,766,,1,1,,,Yes,1,,,1,,Yes,,(518) 262-3474
New York,NY,Bronx,234 E 149th St,Bronx,10451,6213010,NYC Health + Hospitals / Lincoln Medical & Mental Health Center,347,,1,,,,Yes,1,,,,,Yes,,(718) 579-5700
New York,NY,Bronx,1400 Pelham Parkway South,Bronx,10461,6212700,NYC Health + Hospitals / Jacobi Medical Center (Jacobi Burn Center),457,16,1,,1,,Yes,1,,,,No,Yes,Yes,(718) 918-5000
New York,NY,Bronx,4422 Third Ave,Bronx,10457,6210034,St. Barnabas Hospital,422,,1,,,,Yes,,1,,,,Yes,,(718) 960-9000
New York,NY,Broome,33-57 Harrison St,Johnson City,13790,6212060,UHS Wilson Medical Center,280,,1,,,,Yes,,1,,,,Yes,,(607) 763-6000
New York,NY,Dutchess,241 North Rd,Poughkeepsie,12601,6210295,Mid Hudson Regional Hospital of Westchester Medical Center,243,,1,,,,Yes,,1,,,,Yes,,(845) 483-5000
New York,NY,Dutchess,45 Reade Pl,Poughkeepsie,12601,6214140,Vassar Brothers Medical Center,350,,1,,,,Yes,,1,,,,Yes,,(845) 454-8500
New York,NY,Erie,462 Grider St,Buffalo,14215,6211070,"Erie County Medical Center (Roger W. Seibel, MD, Burn Treatment Center)",573,8,1,,1,,Yes,1,,,,No,Yes,Yes,(716) 898-3000
New York,NY,Erie,100 High St,Buffalo,14203,6211025,John R. Oishei Children's Hospital,185,,,1,,,Yes,,,1,,,Yes,,(716) 878-7000
New York,NY,Kings,1 Brookdale Plaza,Brooklyn,11212,6210440,Brookdale Hospital Medical Center,530,,1,,,,Yes,,1,,,,Yes,,(718) 240-5000
New York,NY,Kings,4802 10th Ave,Brooklyn,11219,6210747,Maimonides Medical Center/Maimonides Children's Hospital,711,,1,1,,,Yes,1,,,1,,Yes,,(718) 283-6000
New York,NY,Kings,506 6th St,Brooklyn,11215,6210555,NewYork Presbyterian Brooklyn Methodist Hospital,591,,1,,,,Yes,,1,,,,Yes,,(718) 780-3101
New York,NY,Kings,451 Clarkson Ave,Brooklyn,11203,6210690,NYC Health + Hospitals / Kings County,627,,1,,,,Yes,1,,,,,Yes,,(718) 245-3901
New York,NY,Kings,150 55th St,Brooklyn,11220,6210770,NYU Langone Hospital-Brooklyn ,450,,1,,,,Yes,1,,,,,Yes,,(718) 630-7300
New York,NY,Monroe,601 Elmwwod Ave,Rochester,14642,6214330,University of Rochester Medical Center/Strong Memorial Hospital (Kessler Burn Center),886,50,1,1,1,1,Yes,1,,1,,Yes,Yes,Yes,(585) 275-8387
New York,NY,Nassau,1 Health Way,Oceanside,11572,6213735,Mount Sinai South Nassau,455,,1,,,,Yes,,1,,,,Yes,,(516) 632-3000
New York,NY,Nassau,2201 Hempstead Turnpike,East Meadow,11554,6211810,Nassau University Medical Center (Nassau County Firefighters Burn Center),530,10,1,,1,,Yes,1,,,,No,Yes,Yes,(516) 572-0123
New York,NY,Nassau,26901 76th Ave,New Hyde Park,11040,6211675,Cohen Children's Medical Center,202,,,1,,,Yes,,,1,,,Yes,,(718) 470-7764
New York,NY,Nassau,300 Community Dr,Manhasset,11030,6212357,North Shore University Hospital,756,,1,,,,Yes,1,,,,,Yes,,(516) 562-0100
New York,NY,Nassau,259 1st St,Mineola,11501,6212450,NYU Langone Hospital-Long Island,591,,1,,,,Yes,1,,,,,Yes,,(516) 663-0333
New York,NY,New York,1111 Amsterdam Ave,New York,10025,6213335,Mount Sinai Morningside,495,,1,,,,Yes,,1,,,,Yes,,(212) 523-4000
New York,NY,New York,622 W 168th St,New York,10032,6210032,Morgan Stanley Children's Hospital of New York-Presbyterian,269,,,1,,,Yes,,,1,,,Yes,,(212) 305-2500
New York,NY,New York,462 First Ave,New York,10016,6212630,NYC Health + Hospitals / Bellevue Hospital,912,,1,,,,Yes,1,,,,,Yes,,(212) 562-4132
New York,NY,"New York	",525 E 68th St,New York,10065,6213510,New York-Presbyterian Hospital/Weill Cornell Medical Center (William Randolph Hearst Burn Center),862,20,1,1,1,1,Yes,1,,,1,Yes,Yes,Yes,(212) 746-5454
New York,NY,"New York	",506 Lenox Ave,New York,10037,6212830,NYC Health + Hospitals / Harlem Hospital (Harlem Burn Center),272,5,1,,1,1,Yes,,1,,,No,Yes,Yes,(212) 939-1000
New York,NY,Onondaga,750 E Adams St,Syracuse,13210,6214885,Upstate University Hospital/Upstate Golisano Children's Hospital (Clark Burn Center),752,6,1,1,1,1,Yes,1,,1,,Yes,Yes,Yes,(315) 464-5540
New York,NY,Orange,707 East Main St,Middletown,10940,6210041,Garnet Health Medical Center,383,,1,,,,Yes,,1,,,,Yes,,(845) 333-1000
New York,NY,Queens,8900 Van Wyck Expressway,Jamaica,11418,6211980,Jamaica Hospital Medical Center,404,,1,,,,Yes,1,,,,,Yes,,(718) 206-6000
New York,NY,Queens,5645 Main St,Flushing,11355,6211595,New York-Presbyterian - Queens,535,,1,,,,Yes,1,,,,,Yes,,(718) 670-2000
New York,NY,Queens,7901 Broadway,Elmhurst,11373,6213180,NYC Health + Hospitals / Elmhurst,545,,1,,,,Yes,1,,,,,Yes,,(718) 334-4000
New York,NY,Richmond,475 Seaview Ave,Staten Island,10305,6214735,Staten Island University Hospital (Staten Island University Hospital Burn Center),472,10,1,1,1,1,Yes,1,,,1,No,Yes,Yes,(718) 226-9515
New York,NY,Richmond,355 Bard Ave,Staten Island,10310,6210025,Richmond University Medical Center,470,,1,1,,,Yes,1,,,1,,Yes,,(718) 818-1234
New York,NY,Suffolk,1000 Montauk Hwy,West Islip,11795,6215295,Good Samaritan Hospital Medical Center,537,,1,1,,,Yes,,1,,1,,Yes,,(631) 376-3000
New York,NY,Suffolk,301 E Main St,Bay Shore,11706,6210280,South Shore University Hospital (SSUH),305,,1,,,,Yes,,1,,,,Yes,,(631) 968-3000
New York,NY,Suffolk,101 Nicolls Rd,Stony Brook,11794,6214775,Stony Brook Medicine (Suffolk County Volunteer Firefighters Burn Center),624,8,1,1,1,1,Yes,1,,1,,No,Yes,Yes,(631) 444-1077
New York,NY,Westchester,100 Woods Rd,Valhalla,10595,6215150,Westchester Medical Center/Maria Fareri Children's Hospital (Trauma Center at Westchester Medical Center),624,10,1,1,1,1,Yes,1,,1,,No,Yes,Yes,(914) 493-7018
North Carolina,NC,Buncombe,509 Biltmore Ave,Asheville,28801,6360013,Mission Hospitals,770,,1,,,,No,,1,,,,Yes,,(828) 213-1111
North Carolina,NC,Durham,2301 Erwin Rd,Durham,27710,6360355,Duke University Hospital,957,,1,,,,Yes,1,,,,,Yes,,(919) 684-8111
North Carolina,NC,Forsyth,1 Medical Center Blvd,Winston-Salem,27157,6361700,Wake Forest Baptist Medical Center/Brenner Children's Hospital (Wake Forest Baptist Burn Center),885,24,1,1,1,1,Yes,1,,1,,Yes,Yes,No,(336) 716-2011
North Carolina,NC,Guilford,1200 N Elm St,Greensboro,27401,6360002,Moses H. Cone Memorial Hospital,628,,1,,,,Yes,,1,,,,Yes,,(336) 832-7000
North Carolina,NC,Mecklenburg,1000 Blythe Blvd,Charlotte,28203,6360280,Carolinas Medical Center/Levine Children's Hospital,874,,1,1,,,Yes,1,,1,,,Yes,,(704) 355-2000
North Carolina,NC,New Hanover,2131 South 17th St,Wilmington,28401,6360019,New Hanover Regional Medical Center,800,,1,,,,Yes,,1,,,,Yes,,(910) 667-7000
North Carolina,NC,Orange,101 Manning Dr,Chapel Hill,27514,6360260,University of North CarolinaHospitals/North Carolina Children's Hospital (North Carolina Jaycee Burn Center),905,36,1,1,1,1,Yes,1,,1,,Yes,Yes,No,(984) 974-1000
North Carolina,NC,Pitt,2100 Stantonsburg Rd,Greenville,27835,6360690,Vidant Medical Center/Maynard Children's Hospital,974,,1,1,,,Yes,1,,,1,,Yes,,(252) 847-4100
North Carolina,NC,Wake,3000 New Bern Ave,Raleigh,27610,6360001,"WakeMed Health & Hospitals, Raleigh Campus",567,,1,,,,Yes,1,,,,,Yes,,(919) 350-8000
North Dakota,ND,Burleigh,900 E Broadway,Bismarck,58501,6640040,CHI St. Alexius Health Bismarck,286,,1,,,,Yes,,1,,,No,Yes,,(701) 530-7000
North Dakota,ND,Burleigh,300 North 7th St,Bismarck,58501,6640020,Sanford Medical Center,242,,1,,,,Yes,,1,,,No,Yes,,(701) 323-6000
North Dakota,ND,Cass,3000 32nd Ave South,Fargo,58103,6640003,Essentia Health Fargo,133,,1,,,,Yes,,1,,,No,Yes,,(701) 364-8000
North Dakota,ND,Cass,801 Broadway N,Fargo,58104,6640180,Sanford Medical Center Fargo,284,,1,1,,,Yes,1,,,1,No,Yes,,(701) 417-2000
North Dakota,ND,Grand Forks,1200 S Columbia Rd,Grand Forks,58201,6640001,Altru Health System,257,,1,,,,Yes,,1,,,No,Yes,,(701) 780-5000
North Dakota,ND,Ward,1 Burdick Expy,Minot,58701,6640004,Trinity Health,251,,1,,,,Yes,,1,,,No,Yes,,(701) 857-5000
Ohio,OH,Allen,1001 Bellefontaine Ave,Lima,45804,6411540,Lima Memorial Health System,329,,1,,,,Yes,,1,,,,Yes,,(419) 228-3335
Ohio,OH,Allen,730 W Market St,Lima,45801,6411560,Mercy Health - St. Rita's Medical Center,425,,1,,,,Yes,,1,,,,Yes,,(419) 226-9637
Ohio,OH,Cuyahoga,6780 Mayfield Rd,Mayfield Heights,44124,6410945,Cleveland Clinic Hillcrest Hospital,500,,1,,,,Yes,,1,,,,Yes,,(440) 312-4500
Ohio,OH,Cuyahoga,18101 Lorain Ave,Cleveland,44111,6410710,Fairview Hospital,488,,1,,,,Yes,,1,,,,Yes,,(216) 476-7000
Ohio,OH,Cuyahoga,2500 MetroHealth Dr,Cleveland,44109,6410655,MetroHealth Medical Center (Burn Care Center at MetroHealth),626,14,1,1,1,1,Yes,1,,,1,Yes,Yes,Yes,(216) 778-7800
Ohio,OH,Cuyahoga,2101 Adelbert Rd,Cleveland,44106,6410922,UH Rainbow Babies and Children's Hospital,244,,,1,,,Yes,,,1,,,Yes,,(216) 844-1000
Ohio,OH,Cuyahoga,11100 Euclid Ave,Cleveland,44106,6410920,University Hospitals Cleveland Medical Center,1032,,1,,,,Yes,1,,,,,Yes,,(866) 844-2273
Ohio,OH,Franklin,111 S Grant Ave,Columbus,43215,6411010,Grant Medical Center,434,,1,,,,Yes,1,,,,,Yes,,(614) 566-9000
Ohio,OH,Franklin,700 Children's Dr,Columbus,43205,6410950,Nationwide Children's Hospital (Burn Center at Nationwide Children's Hospital),527,15,,1,,1,Yes,,,1,,Yes,Yes,Yes, (614) 722-2000
Ohio,OH,Franklin,410 West 10th Ave,Columbus,43210,6411100,Ohio State University Wexner Medical Center (The Ohio State Comprehensive Burn Center),900,18,1,,1,,Yes,1,,,,Yes,Yes,Yes,(614) 293-8000
Ohio,OH,Franklin,6001 East Broad Street,Columbus,43213,6418083,Mount Carmel East,233,,1,,,,Yes,,1,,,,Yes,,(614) 234-6000
Ohio,OH,Franklin,3535 Olentangy River Rd,Columbus,43214,6411110,OhioHealth Riverside Methodist Hospital,1059,,1,,,,Yes,,1,,,,Yes,,(614) 566-5000
Ohio,OH,Hamilton,3333 Burnet Ave,Cincinnati,45229,6410391,Cincinnati Children's Hospital Medical Center,670,,,1,,,Yes,,,1,,,Yes,,(513) 636-4200
Ohio,OH,Hamilton,234 Goodman St,Cincinnati,45219,6410435,University of Cincinnati Medical Center (UC Medical Center Burn Center),726,10,1,,1,,Yes,1,,,,No,Yes,Yes,(513) 584-1000
Ohio,OH,Lucas,2213 Cherry St,Toledo,43608,6412170,Mercy St. Vincent Medical Center (Mercy Health Medical Burn Center),332,10,1,1,1,,Yes,1,,,1,No,Yes,Yes,(419) 251-3232
Ohio,OH,Lucas,2142 N Cove Blvd,Toledo,43606,6412180,ProMedica Toledo Hospital/Russell J. Ebeid Children's Hospital,794,,1,1,,,Yes,1,,,1,,Yes,,(419) 291-4000
Ohio,OH,Mahoning,1044 Belmont Ave,Youngstown ,44501,6412440,Mercy Health - St. Elizabeth Youngstown Hospital,224,,1,,,,Yes,1,,,,,Yes,,(330) 746-7211
Ohio,OH,Montgomery,1 Childrens Plz,Dayton,45404,6411160,Dayton Children's Hospital (Shriners Children's Ohio Burn Center),155,7,,1,,1,Yes,,,1,,Yes,Yes,Yes,(937) 641-3000
Ohio,OH,Montgomery,3535 Southern Blvd,Kettering,45429,6411466,Kettering Health Main Campus,403,,1,,,,Yes,,1,,,,Yes,,(937) 298-4331
Ohio,OH,Montgomery,1 Wyoming St,Dayton,45409,6411190,Miami Valley Hospital (Miami Valley Hospital Regional Burn Center),970,8,1,,1,,Yes,1,,,,No,Yes,Yes,(937) 208-8000
Ohio,OH,Richland,335 Glessner Ave,Mansfield,44903,6410016,OhioHealth MedCentral Mansfield Hospital,326,,1,,,,Yes,,1,,,,Yes,,(419) 526-8000
Ohio,OH,Stark,2600 6th Street SW,Canton,44710,6410280,Aultman Hospital,1032,,1,,,,Yes,,1,,,,Yes,,(330) 452-9911
Ohio,OH,Stark,1320 Mercy Dr NW,Canton,44708,6410290,Mercy Medical Center - Canton,476,,1,,,,Yes,,1,,,,Yes,,(330) 489-1000
